neg,1.33,pos,1.67,LTC2449,0.340057117864,HP3456,0.3399
neg,1.32,pos,1.68,LTC2449,0.360065782443,HP3456,0.3599
neg,1.31,pos,1.69,LTC2449,0.380048332736,HP3456,0.37987
neg,1.3,pos,1.7,LTC2449,0.400035986677,HP3456,0.39985
neg,1.29,pos,1.71,LTC2449,0.420020380989,HP3456,0.41983
neg,1.28,pos,1.72,LTC2449,0.440161330625,HP3456,0.43996
neg,1.27,pos,1.73,LTC2449,0.460152504966,HP3456,0.45994
neg,1.26,pos,1.74,LTC2449,0.480131851509,HP3456,0.47991
neg,1.25,pos,1.75,LTC2449,0.500114867464,HP3456,0.49988
neg,1.24,pos,1.76,LTC2449,0.520120328292,HP3456,0.51988
neg,1.23,pos,1.77,LTC2449,0.540112322196,HP3456,0.53986
neg,1.22,pos,1.78,LTC2449,0.560100963339,HP3456,0.55984
neg,1.21,pos,1.79,LTC2449,0.580088635907,HP3456,0.57982
neg,1.2,pos,1.8,LTC2449,0.600082045421,HP3456,0.5998
neg,1.19,pos,1.81,LTC2449,0.620075790212,HP3456,0.61979
neg,1.18,pos,1.82,LTC2449,0.640059607103,HP3456,0.63976
neg,1.17,pos,1.83,LTC2449,0.660055531189,HP3456,0.65975
neg,1.16,pos,1.84,LTC2449,0.680051976815,HP3456,0.67974
neg,1.15,pos,1.85,LTC2449,0.700041064993,HP3456,0.69972
neg,1.14,pos,1.86,LTC2449,0.72018054314,HP3456,0.71985
neg,1.13,pos,1.87,LTC2449,0.740172276273,HP3456,0.73983
neg,1.12,pos,1.88,LTC2449,0.76017065905,HP3456,0.75982
neg,1.11,pos,1.89,LTC2449,0.780154773965,HP3456,0.7798
neg,1.1,pos,1.9,LTC2449,0.800135722384,HP3456,0.79977
neg,1.09,pos,1.91,LTC2449,0.820131143555,HP3456,0.81976
neg,1.08,pos,1.92,LTC2449,0.84013001062,HP3456,0.83975
neg,1.07,pos,1.93,LTC2449,0.860119732097,HP3456,0.85972
neg,1.06,pos,1.94,LTC2449,0.880103940144,HP3456,0.8797
neg,1.05,pos,1.95,LTC2449,0.900090718642,HP3456,0.89968
neg,1.04,pos,1.96,LTC2449,0.920083103701,HP3456,0.91966
neg,1.03,pos,1.97,LTC2449,0.940073663369,HP3456,0.93964
neg,1.02,pos,1.98,LTC2449,0.960057312623,HP3456,0.95962
neg,1.01,pos,1.99,LTC2449,0.980060352013,HP3456,0.97961
neg,1.0,pos,2.0,LTC2449,1.00013171323,HP3456,0.99967
neg,0.99,pos,2.01,LTC2449,1.02019616403,HP3456,1.01973
neg,0.98,pos,2.02,LTC2449,1.04017629288,HP3456,1.0397
neg,0.97,pos,2.03,LTC2449,1.06017378159,HP3456,1.05969
neg,0.96,pos,2.04,LTC2449,1.08015648089,HP3456,1.07966
neg,0.95,pos,2.05,LTC2449,1.10014642589,HP3456,1.09964
neg,0.94,pos,2.06,LTC2449,1.12011981197,HP3456,1.11961
neg,0.93,pos,2.07,LTC2449,1.14011972211,HP3456,1.1396
neg,0.92,pos,2.08,LTC2449,1.16011305712,HP3456,1.15959
neg,0.91,pos,2.09,LTC2449,1.18010622449,HP3456,1.17957
neg,0.9,pos,2.1,LTC2449,1.2000901904,HP3456,1.19954
neg,0.89,pos,2.11,LTC2449,1.22008617036,HP3456,1.21953
neg,0.88,pos,2.12,LTC2449,1.24007235281,HP3456,1.2395
neg,0.87,pos,2.13,LTC2449,1.26005900092,HP3456,1.25948
neg,0.86,pos,2.14,LTC2449,1.28004076891,HP3456,1.27945
neg,0.85,pos,2.15,LTC2449,1.30020062439,HP3456,1.2996
neg,0.84,pos,2.16,LTC2449,1.32018784992,HP3456,1.31958
neg,0.83,pos,2.17,LTC2449,1.34017431177,HP3456,1.33956
